frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1421,518,[2267.0291486587184 1476.8128147654645 2996.0280694408157 2096.330725203231],[2531.78076171875 1900.6922607421875 2734.31884765625 1993.4256591796875],0.694273949,LP14LJA,0.313329889
1422,518,[2267.7777328716556 1481.459398902507 2998.2249301781994 2102.9368019813533],[2534.563720703125 1908.566162109375 2742.493896484375 2000.99267578125],0.696785271,LP14LJA,0.29471935
1422,549,[631.7012654873546 1453.5582077865693 1520.2930246277283 2153.5746183829892],[960.5762329101562 2040.8212890625 1188.58544921875 2148.001220703125],0.687878013,NL64OGY,0.385881922
1423,518,[2269.02175829484 1485.1223047531553 3000.4747201575155 2107.953883918502],[2537.84130859375 1909.01025390625 2744.0625 2002.561279296875],0.697446704,LP14LJA,0.422829286
1424,518,[2271.668758190526 1491.358908844133 3005.1420458753164 2115.8906011290583],[2536.48291015625 1918.8519287109375 2741.67333984375 2011.5567626953125],0.697520792,LP14LJA,0.538700745
1425,518,[2273.6611249858593 1497.107920936042 3009.723886655355 2123.0952583379053],[2539.1181640625 1924.138671875 2740.18115234375 2016.237060546875],0.688501775,LP14LJA,0.324729469
1427,518,[2274.4315558178364 1503.6976312986203 3015.3705276979786 2130.51504930258],[2543.325439453125 1929.5723876953125 2754.3603515625 2029.5322265625],0.680615187,LP14LJA,0.734663975
1428,518,[2275.9247331992747 1508.017160262913 3020.1332235648797 2136.002281996586],[2546.471923828125 1937.91162109375 2758.05419921875 2038.756591796875],0.680003524,LP14LJA,0.170678958
1431,518,[2282.209960952093 1520.2811148633784 3030.0073190335097 2146.441473826266],[2548.86181640625 1958.02880859375 2768.68359375 2060.63037109375],0.7199983,LP14LJA,0.40774935
1438,518,[2286.3516373838816 1550.981375423423 3046.9055206330145 2157.0431802080534],[2563.57080078125 1998.55078125 2783.1259765625 2092.81201171875],0.707400918,LP14LJA,0.501027961
1441,518,[2289.7924288982863 1563.232569046884 3055.048961662517 2156.30471875082],[2565.741943359375 2013.3526611328125 2785.92431640625 2108.89990234375],0.721055686,LP14LJA,0.197931133
1606,634,[1014.0357023243397 1039.3350607603093 1580.75599458654 1534.4466291037375],[1213.5501708984375 1354.1505126953125 1350.0208740234375 1423.09326171875],0.340665758,CE61MYL,0.590505935
1611,634,[1003.0947201774355 1051.47143867727 1571.1565267088727 1552.3251671754522],[1225.61376953125 1387.050537109375 1347.666748046875 1456.9136962890625],0.289196014,CE61MYL,0.212248412
1618,634,[987.8629558101875 1071.8602411583847 1561.4285229538477 1581.4228221065887],[1206.129150390625 1400.92626953125 1338.6383056640625 1470.2412109375],0.505519629,CE61WYL,0.596444437
1623,634,[980.6172772691302 1087.1676352436434 1557.5975924318072 1604.428921811495],[1198.26318359375 1417.66064453125 1323.562744140625 1501.013916015625],0.439150393,CE61MYC,0.306823441
1624,634,[979.3743746178748 1089.3036230305233 1556.0172486974247 1607.4390442579265],[1200.0919189453125 1420.52734375 1324.9984130859375 1502.114990234375],0.481128365,CE61MYU,0.114567432
1625,634,[981.1843548412589 1091.6919871990062 1562.9686173604573 1612.005880939123],[1193.802490234375 1420.959716796875 1320.7490234375 1495.66845703125],0.283933014,CE51CYE,0.219178986
1629,634,[969.5163939151555 1105.4652306108226 1556.289819625844 1631.503436251258],[1193.6905517578125 1442.4072265625 1336.158203125 1519.082275390625],0.387439936,CE61NYL,0.4610088
1630,634,[967.2694573279023 1108.31590022317 1554.2242296886361 1634.2515261744566],[1192.1143798828125 1446.7314453125 1328.445556640625 1518.757080078125],0.401821226,CE51NYL,0.348513603
1631,634,[966.8755086076177 1112.0221892465308 1555.2558884097352 1638.2256213332491],[1186.31005859375 1449.698486328125 1316.853271484375 1519.31005859375],0.524524093,CE61MYL,0.211941989
1636,634,[956.5557241301506 1122.9634421044486 1545.0202675139683 1656.6242505098696],[1186.9541015625 1467.0391845703125 1324.1949462890625 1549.7852783203125],0.296513796,CE61VYL,0.320483099
1638,634,[953.0611075028388 1129.9302570527063 1542.6195197706925 1668.25788481006],[1170.4163818359375 1475.61572265625 1320.399169921875 1557.68798828125],0.322322845,CE61MYL,0.203966288
1640,634,[948.8781961346972 1135.6680547370154 1540.9869902588043 1677.644168345542],[1160.222412109375 1471.67041015625 1310.7098388671875 1562.500732421875],0.409959286,CE61MYL,0.524369921
1641,634,[947.132435552799 1139.516718445802 1540.1894534436747 1683.1100456516926],[1163.877685546875 1487.8216552734375 1317.8909912109375 1566.2999267578125],0.425068408,CE51MYL,0.286584993
1643,634,[941.7122203090292 1145.408430527043 1538.1141231414313 1690.8179696085158],[1155.693115234375 1495.1575927734375 1309.771484375 1569.4793701171875],0.305125594,CE61UYL,0.606835708
1644,634,[938.6062076241756 1149.1572865091343 1536.9704552250419 1695.0674654393638],[1160.988037109375 1496.0006103515625 1313.43408203125 1571.5843505859375],0.414283633,CE61MYL,0.543762933
1645,634,[936.5013226113695 1151.4273350028052 1536.7581903573575 1697.561613468291],[1173.50439453125 1499.5323486328125 1310.796875 1576.2747802734375],0.456287473,CE61MYL,0.687368457
1647,634,[932.6955614949022 1160.4164503777984 1535.9052380562364 1708.4523525850423],[1153.815185546875 1511.58544921875 1326.13037109375 1599.406494140625],0.471838772,CE61MYL,0.174670615
1649,634,[930.2817022853087 1167.985681497324 1536.2444427662995 1718.891213993466],[1149.330078125 1520.019287109375 1317.5458984375 1604.392822265625],0.461944133,CE61UYL,0.337596303
1651,634,[927.6573772571492 1172.380434402302 1542.1050409682853 1725.9404882162762],[1159.2664794921875 1522.799072265625 1315.3409423828125 1608.8486328125],0.253444403,CE51VYL,0.143467399
1652,634,[927.2806126985978 1175.3510441511899 1547.7885166423202 1729.7037733662692],[1157.845947265625 1540.95556640625 1308.748779296875 1610.8681640625],0.351218492,CE51LYL,0.395188626
1653,634,[922.0750220966502 1178.0603714265285 1542.989808125506 1734.2104979263795],[1140.840576171875 1540.563720703125 1314.119140625 1617.4306640625],0.411495358,CE61LYL,0.295649743
1654,634,[919.4370038817349 1179.9195176270603 1540.9615759429241 1737.635719684465],[1147.760498046875 1542.0966796875 1311.493896484375 1618.3330078125],0.561461151,CE61LYL,0.140455287
1655,634,[916.3069332452942 1183.8808570403016 1542.397243113705 1742.989953756285],[1141.947265625 1544.188232421875 1314.898193359375 1617.855224609375],0.477930576,CE61WYL,0.571388282
1656,634,[917.544806928094 1186.8970490499178 1553.4030852088542 1747.2856341825018],[1142.027099609375 1545.83935546875 1308.53076171875 1630.13671875],0.588474631,CE61CYL,0.180508774
1657,634,[915.4403075068237 1190.1993601914342 1559.1203323922098 1751.0243757587064],[1149.86083984375 1550.3272705078125 1301.85595703125 1629.3380126953125],0.475727856,CE61NYL,0.457649655
1658,634,[910.8899522411441 1192.959784920808 1558.0242570131343 1754.6172014986437],[1154.6171875 1554.7666015625 1298.19970703125 1636.93896484375],0.288792163,CE61NYL,0.371795986
1660,634,[905.6997539494068 1203.5715429247236 1559.8492002457606 1766.5826194571716],[1137.038818359375 1565.9542236328125 1282.623779296875 1645.743896484375],0.287938088,CE61MYL,0.45284569
1665,634,[893.8045379580967 1220.250403820898 1556.4429224866558 1790.2796128233385],[1124.930908203125 1594.520263671875 1274.999755859375 1670.626708984375],0.512812197,CE61MYL,0.145721033
1666,634,[892.1222339492988 1221.859053813198 1557.7035531190836 1793.3290464233332],[1132.3758544921875 1596.9539794921875 1278.0897216796875 1672.2176513671875],0.494420558,CE61LYL,0.150800967
1667,634,[889.0309811833067 1225.2639757465483 1557.9331702280292 1798.8856649092834],[1114.173095703125 1593.9466552734375 1268.67724609375 1682.8568115234375],0.590318918,CE61MYL,0.554061781
1669,634,[881.1846322659169 1232.5109589016656 1553.45674852648 1810.7249120692622],[1121.905517578125 1613.16650390625 1287.7276611328125 1697.495361328125],0.447614491,CE61WYL,0.323948499
1670,634,[877.2964040006912 1234.9128827703264 1551.8756180218068 1815.6754871811802],[1118.6357421875 1622.971923828125 1282.893798828125 1699.359619140625],0.357474655,CE61WYL,0.274692208
1671,634,[875.3803061621329 1239.6637026589895 1551.959809810773 1821.6544269251096],[1139.664794921875 1633.73388671875 1292.94970703125 1703.083984375],0.415894717,CE61MYL,0.255286408
1672,634,[872.7775340685741 1242.6552170263005 1550.8494933718086 1826.785490764609],[1116.02734375 1626.602783203125 1272.6121826171875 1703.607421875],0.533110261,CE61CYL,0.244092408
1673,634,[871.4162193539485 1247.628565613451 1551.0660750255677 1833.8966944923668],[1107.455322265625 1633.1934814453125 1271.125732421875 1714.203369140625],0.589385211,CE61CYL,0.371838907
1674,634,[869.3562941494924 1252.6836227548877 1551.2147676416603 1839.790948126387],[1104.1591796875 1640.93017578125 1267.8194580078125 1713.852783203125],0.571492195,CE61CYL,0.191434017
1675,634,[866.7644392638133 1255.1517543565042 1549.806248154721 1842.8881368844673],[1101.673583984375 1637.6649169921875 1271.7109375 1716.1322021484375],0.622520328,CE61WYL,0.248370528
1676,634,[864.962420937849 1258.9474587636164 1548.71037942466 1847.1789035915363],[1106.3946533203125 1646.37890625 1271.9835205078125 1726.5963134765625],0.549664199,CE61WYL,0.193939431
1677,634,[862.2954373353713 1264.082254619523 1548.7006350892198 1853.405814238303],[1108.55859375 1648.50537109375 1276.1348876953125 1734.435546875],0.541091502,CE61LYL,0.192537997
1679,634,[857.0930612002307 1270.1697761163348 1548.225635052882 1864.4723043183114],[1088.170166015625 1661.773681640625 1265.50048828125 1745.3115234375],0.541918337,CE61CYL,0.17023821
1684,634,[841.8795500976262 1292.7896646680902 1539.1675002807747 1894.1167522283831],[1085.51025390625 1685.0760498046875 1266.53662109375 1766.4906005859375],0.580598891,CE61LYL,0.444915676
1685,634,[838.6032419229471 1297.8228961836217 1537.8198343881902 1898.0395120142116],[1080.12158203125 1686.923828125 1261.668212890625 1774.093994140625],0.617899537,CE61LYL,0.504457208
1686,634,[835.6504308525343 1304.2663229239993 1534.5797705594885 1904.4683720924386],[1090.369873046875 1698.3365478515625 1247.340576171875 1778.3280029296875],0.606597185,CE61MYL,0.446713634
1688,634,[831.0229264446311 1311.1268208572671 1533.5575449467046 1915.219230961489],[1081.433837890625 1709.15234375 1248.841796875 1790.767333984375],0.377585053,CE61MYL,0.523219705
1690,634,[825.0663779596902 1316.039986176915 1532.834801482381 1924.7265371368064],[1062.6390380859375 1714.6109619140625 1236.205078125 1801.0198974609375],0.400538206,CE61MYL,0.43006753
1691,634,[822.1459028670602 1320.8748738179843 1532.1698523767022 1931.6758020342613],[1076.1832275390625 1723.74609375 1251.560546875 1803.4442138671875],0.538353026,CE61LYL,0.765325442
1692,634,[818.0424429250806 1323.9850937810816 1529.99030911322 1936.5237354630276],[1083.2186279296875 1734.555908203125 1240.4542236328125 1805.808837890625],0.582439065,CE61LYL,0.457601093
1693,634,[815.9470482672239 1327.3315964464705 1529.0275029765573 1940.7648633724666],[1079.1602783203125 1736.37744140625 1237.386474609375 1808.271240234375],0.539737165,CE61WYL,0.259105863
1694,634,[813.3567528733995 1330.0526256976505 1527.710455803456 1944.5295613107246],[1041.4010009765625 1730.2459716796875 1222.669189453125 1818.7628173828125],0.620647669,CE61MYL,0.28409997
1696,634,[809.7885138851329 1340.2696008487396 1526.4661818566692 1956.9138648624753],[1046.0482177734375 1739.771728515625 1223.8414306640625 1826.64453125],0.623913884,CE61CYL,0.349188216
1697,634,[807.8065147567079 1345.455803242036 1525.7932264330468 1963.3245523981482],[1062.8121337890625 1749.0677490234375 1232.5028076171875 1838.263916015625],0.559767187,CE61WYL,0.38407642
1699,634,[802.1310965897597 1354.158364552343 1522.9279460564512 1975.8525784750238],[1048.204345703125 1751.4649658203125 1219.33544921875 1846.5780029296875],0.468129963,CE61MYL,0.522667334
1700,634,[799.6231081173052 1357.4801742757536 1522.416317160763 1981.4421301641519],[1040.753173828125 1770.7119140625 1232.55224609375 1851.56103515625],0.518670678,CE61CYL,0.325272881
1701,634,[796.0663983943954 1361.8714905350798 1520.9692305742005 1987.7203779819101],[1046.2276611328125 1781.1156005859375 1202.046875 1851.1226806640625],0.414476424,CE61CYC,0.302451107
1703,634,[791.1411084542932 1367.5781312977733 1520.4673554664255 1997.512222033345],[1037.4783935546875 1777.7010498046875 1210.2958984375 1863.6610107421875],0.523269773,CE61CYL,0.677820758
1704,634,[786.7231670069366 1372.138501126089 1517.7751624454388 2003.4675975051505],[1044.471923828125 1786.9326171875 1230.59130859375 1875.477294921875],0.652269542,CE61WYL,0.157516343
1705,634,[783.8880092063464 1374.5535119383985 1515.252669406355 2007.9046402426325],[1040.070068359375 1786.7296142578125 1224.413330078125 1878.50537109375],0.65033716,CE61WYL,0.371294884
1706,634,[782.2029224697909 1378.4185970267904 1513.9951300383254 2013.9343729746402],[1040.4423828125 1798.9486083984375 1229.448974609375 1889.4290771484375],0.536131203,CE61CYL,0.107808813
1707,634,[778.6739508728538 1383.543301644026 1512.678279559299 2021.8853227065715],[1023.3946533203125 1804.57470703125 1218.353515625 1897.282470703125],0.583351433,CE61LYL,0.603902005
1711,634,[764.5558286835653 1399.465263838778 1506.880318903502 2043.6014527128273],[1012.2490234375 1827.781005859375 1218.8663330078125 1913.002685546875],0.619277239,CE61CYL,0.590798495
1712,634,[762.0425826421169 1402.801562001339 1505.6698539834001 2049.4886289108827],[1016.6304931640625 1830.3775634765625 1214.7802734375 1923.2633056640625],0.545812011,CE61LVL,0.499875266
1713,634,[758.2088618880241 1409.2042161193428 1504.1005661961315 2057.484151645109],[1016.9930419921875 1837.9599609375 1202.089111328125 1928.43017578125],0.604716301,CE61LYL,0.428024953
1714,634,[756.0283586808517 1413.505270771087 1504.3457594464367 2063.359042925405],[1017.7930297851562 1844.529052734375 1216.6455078125 1937.30419921875],0.593984187,CE61CYL,0.565820851
1715,634,[752.856106747288 1420.5166309301978 1503.114452629105 2071.3260154336504],[1006.39013671875 1852.94970703125 1216.2315673828125 1941.2362060546875],0.567846298,CE61LYL,0.260195687
1716,634,[749.1162988471117 1425.9350346886085 1502.2900571783864 2078.078191490758],[1004.8616943359375 1851.0574951171875 1190.830322265625 1941.6097412109375],0.494580984,CE61CYL,0.185040345
1717,634,[746.8918958267517 1428.8443404169498 1502.9535001914705 2081.9715865147373],[1004.2051391601562 1858.5802001953125 1189.3172607421875 1946.5389404296875],0.368406355,CE61VYL,0.298957596
1718,634,[743.7593995941402 1432.9449159074481 1501.843201420394 2086.9567686404357],[1004.0396118164062 1860.358154296875 1190.69091796875 1954.6102294921875],0.308712453,CE51WYL,0.22563499
1719,634,[740.2498262024069 1438.4650146609406 1501.0802177690239 2093.7395384864967],[996.4652709960938 1879.724853515625 1193.447509765625 1964.143798828125],0.620909631,CE61WYL,0.469007971
1721,634,[734.997330709987 1446.2734727404234 1498.8951169055215 2105.758640830225],[997.8012084960938 1882.863037109375 1182.820556640625 1974.349609375],0.681563258,CE61VYL,0.248805693
1722,634,[731.3717471546919 1451.0348159874554 1497.2903030232928 2112.571851123601],[1003.23193359375 1895.34130859375 1187.810302734375 1984.539306640625],0.607562661,CE61VYL,0.22535168
1723,634,[728.9190571511863 1454.418190017297 1496.3620460031439 2117.182442075246],[1001.023681640625 1893.029296875 1192.11328125 1987.083251953125],0.582605124,CE61WYL,0.263339975
1725,634,[720.4907541886803 1463.0202204545503 1492.5458322242146 2127.534720201866],[995.0445556640625 1906.614013671875 1183.7724609375 1998.494873046875],0.505491495,CE61LYL,0.697573987
1726,634,[718.1943543092925 1465.8567754114383 1493.098397466033 2131.1603619317],[992.490234375 1917.3544921875 1173.7393798828125 1999.2154541015625],0.604010344,CE61WYL,0.35544374
1727,634,[714.9027910812099 1471.439060574091 1491.4163776873486 2137.1244067015223],[987.408203125 1925.237548828125 1174.050537109375 2006.7216796875],0.625657201,CE61LYL,0.287717751
1729,634,[708.7648523293707 1481.1261041276357 1490.127302627725 2146.178549754893],[981.595458984375 1927.033203125 1172.0181884765625 2019.558349609375],0.658902049,CE61WYL,0.519782963
1730,634,[704.9918629767425 1487.274423956115 1488.96245448022 2149.29124372379],[973.586181640625 1932.150146484375 1180.2296142578125 2031.097412109375],0.669525206,CE61LYL,0.73821736
1731,634,[701.1900273450337 1491.4561633990263 1486.831129354539 2150.7581174581537],[963.7135009765625 1940.092529296875 1178.6549072265625 2035.428955078125],0.63378793,CE61TYL,0.251174458
1733,634,[695.5817447296647 1498.8869563064163 1484.753901962991 2152.5707188775414],[965.023681640625 1955.88720703125 1169.5257568359375 2046.123046875],0.573272288,CE61WYL,0.500948758
